event_date,member_id,campaign_product,campaign_cosa,converted_product,converted_cosa,campaign_nm,conversion_channel_nm,quote_start_qty,quote_complete_qty,app_start_qty,app_complete_qty,prod_acq_qty,impression_qty,click_qty,campaign_funding_source
2025-02-20,ODIzMTgxNzQ=,Deposits,P&C,Deposits,P&C,P&C_Auto Insurance_Campaign_1,Internet,46,36,22,18,Direct Mail,91,76,Bank Homeowners
2025-04-01,OTU4NjgwMTM=,Credit Card,Bank,Consumer Loans,Bank,P&C_Homeowners_Campaign_2,Mobile,40,34,27,11,Paid Search,99,64,Bank Renters
2025-04-15,OTUyMTE4MTg=,Deposits,Bank,Deposits,P&C,Bank_Credit Card_Campaign_1,Offline,46,37,27,17,Paid Social,82,74,P&C Deposits
2025-04-01,MTAxNzM4OTg=,Deposits,Bank,Renters,Bank,Bank_Deposits_Campaign_1,Mobile,44,33,27,19,Email,103,70,P&C Consumer Loans
2025-02-18,MTIxMzg1NDI=,Credit Card,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_1,Internet,49,37,22,17,Paid Display,84,77,P&C Auto Insurance
2025-04-02,MzQ1NTA2NDk=,Deposits,P&C,Deposits,Bank,Bank_Credit Card_Campaign_2,Internet,40,32,21,16,Paid Search,188,72,Bank Homeowners
2025-04-20,ODMwNzcyMTc=,Deposits,P&C,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Offline,47,31,20,17,Direct Mail,150,77,Bank Homeowners
2025-03-17,NDU5ODQzNDE=,Deposits,P&C,Deposits,Bank,P&C_Renters_Campaign_1,Internet,49,30,22,10,Paid Social,95,63,Bank Credit Card
2025-02-20,OTQ4NzY4Mzg=,Homeowners,P&C,Credit Card,P&C,Bank_Deposits_Campaign_2,Internet,48,36,22,13,Paid Search,139,63,Bank Renters
2025-02-14,OTQzMTY0MjY=,Deposits,Bank,Consumer Loans,Bank,P&C_Homeowners_Campaign_1,Internet,49,38,20,17,Paid Display,90,62,P&C Homeowners
2025-04-06,MjAxODIzMjM=,Consumer Loans,Bank,Credit Card,Bank,P&C_Homeowners_Campaign_1,Offline,49,33,25,14,Paid Search,158,79,Bank Renters
2025-04-04,ODMwNzcyMTc=,Homeowners,P&C,Auto Insurance,P&C,Bank_Deposits_Campaign_1,Mobile,45,32,25,16,Email,117,67,Bank Deposits
2025-03-31,ODI3NTQyMjU=,Consumer Loans,Bank,Deposits,P&C,P&C_Auto Insurance_Campaign_2,Offline,43,37,21,17,Paid Display,137,69,P&C Deposits
2025-03-19,NjA2NTQ0MjA=,Auto Insurance,Bank,Deposits,P&C,P&C_Auto Insurance_Campaign_2,Mobile,49,39,22,18,Email,193,72,Bank Consumer Loans
2025-02-10,MjQ1NDg3ODk=,Auto Insurance,P&C,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_2,Mobile,47,32,20,14,Direct Mail,127,74,Bank Consumer Loans
2025-03-16,MjgxNDcxNzQ=,Homeowners,P&C,Renters,P&C,P&C_Auto Insurance_Campaign_1,Mobile,47,36,27,18,Paid Search,189,73,Bank Deposits
2025-03-26,OTUyMTE4MTg=,Deposits,P&C,Credit Card,P&C,Bank_Credit Card_Campaign_1,Offline,49,39,27,10,Paid Display,121,80,P&C Renters
2025-04-17,Mjc1OTMwNDk=,Credit Card,P&C,Deposits,Bank,Bank_Credit Card_Campaign_1,Internet,47,36,26,14,Paid Social,135,69,Bank Renters
2025-02-10,MTQ4MDU0NTA=,Homeowners,Bank,Auto Insurance,P&C,P&C_Renters_Campaign_2,Offline,45,35,23,10,Paid Display,185,66,P&C Renters
2025-04-24,MTc5NzMxMTY=,Auto Insurance,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_2,Internet,43,38,25,15,Paid Social,136,67,P&C Renters
2025-05-03,NzEyMjY1Mjk=,Credit Card,P&C,Deposits,P&C,P&C_Auto Insurance_Campaign_2,Offline,49,34,28,19,Direct Mail,144,78,P&C Renters
2025-04-17,OTYxNjg2Nzg=,Deposits,P&C,Renters,P&C,Bank_Consumer Loans_Campaign_2,Internet,40,34,26,16,Paid Social,118,68,P&C Consumer Loans
2025-04-16,NDQ3OTM5Mjg=,Homeowners,Bank,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Offline,42,37,24,19,Paid Search,144,65,P&C Homeowners
2025-02-26,ODU5NDY2OTM=,Deposits,P&C,Homeowners,Bank,P&C_Renters_Campaign_2,Mobile,42,31,20,10,Paid Display,140,66,Bank Renters
2025-02-27,Nzk2MDI2ODE=,Renters,P&C,Renters,Bank,Bank_Consumer Loans_Campaign_2,Mobile,43,35,27,19,Paid Social,100,69,P&C Auto Insurance
2025-03-11,MjQ1NDg3ODk=,Credit Card,P&C,Renters,Bank,P&C_Renters_Campaign_1,Mobile,42,33,23,18,Email,99,77,Bank Credit Card
2025-04-22,NzAxNzMwNjU=,Homeowners,P&C,Credit Card,P&C,Bank_Credit Card_Campaign_2,Internet,44,33,24,16,Email,191,67,Bank Homeowners
2025-02-10,NDU5NTI4MzQ=,Auto Insurance,Bank,Homeowners,Bank,Bank_Deposits_Campaign_2,Offline,46,31,24,11,Email,185,79,Bank Homeowners
2025-03-25,NjA3NTkzOTE=,Consumer Loans,Bank,Auto Insurance,Bank,P&C_Homeowners_Campaign_2,Offline,44,35,24,16,Paid Display,113,67,P&C Auto Insurance
2025-04-06,Mjc4MjkzMzI=,Auto Insurance,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_1,Offline,47,38,28,16,Email,200,77,P&C Consumer Loans
2025-02-19,NTMzMDc1MjI=,Auto Insurance,P&C,Auto Insurance,Bank,Bank_Deposits_Campaign_1,Internet,45,33,25,15,Paid Search,123,63,Bank Auto Insurance
2025-05-02,NzIzOTY1ODU=,Renters,Bank,Deposits,Bank,Bank_Consumer Loans_Campaign_1,Internet,49,30,28,15,Email,91,79,P&C Auto Insurance
2025-03-20,Njk3NDM0MTc=,Auto Insurance,Bank,Auto Insurance,Bank,P&C_Auto Insurance_Campaign_1,Internet,44,38,25,15,Paid Search,154,60,P&C Auto Insurance
2025-03-16,MjExMTc4NzU=,Auto Insurance,P&C,Renters,P&C,P&C_Renters_Campaign_1,Internet,42,34,29,19,Direct Mail,193,64,Bank Credit Card
2025-03-24,MTQ4MDU0NTA=,Auto Insurance,Bank,Renters,Bank,P&C_Renters_Campaign_2,Internet,40,37,29,11,Paid Search,199,67,P&C Consumer Loans
2025-04-21,NzMxMzQyMjE=,Auto Insurance,P&C,Deposits,P&C,Bank_Deposits_Campaign_2,Internet,47,33,29,18,Direct Mail,133,69,Bank Auto Insurance
2025-02-08,ODIzMTgxNzQ=,Homeowners,Bank,Renters,P&C,P&C_Renters_Campaign_1,Mobile,43,32,20,14,Paid Search,92,63,Bank Credit Card
2025-04-08,MTM2NzI0ODA=,Renters,P&C,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_2,Mobile,48,35,24,15,Direct Mail,115,79,Bank Auto Insurance
2025-02-26,MTAxNzM4OTg=,Renters,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_2,Internet,41,39,25,19,Paid Search,102,68,Bank Credit Card
2025-03-28,MzQ1MzI4NDU=,Renters,P&C,Deposits,P&C,Bank_Credit Card_Campaign_1,Offline,44,39,25,19,Email,133,66,P&C Homeowners
2025-05-01,NjQ3MjI1MjE=,Deposits,P&C,Deposits,Bank,Bank_Deposits_Campaign_1,Internet,48,39,20,18,Direct Mail,81,80,Bank Credit Card
2025-04-19,NTMzMDc1MjI=,Deposits,P&C,Homeowners,Bank,Bank_Credit Card_Campaign_2,Mobile,47,39,21,19,Paid Search,172,73,Bank Deposits
2025-03-03,MzY5MTMxMzM=,Deposits,Bank,Auto Insurance,Bank,P&C_Renters_Campaign_1,Mobile,49,36,25,15,Paid Social,107,66,P&C Credit Card
2025-03-10,MjczMDc2OTI=,Deposits,P&C,Consumer Loans,P&C,Bank_Deposits_Campaign_1,Internet,43,33,22,14,Paid Display,200,76,Bank Consumer Loans
2025-03-16,NzIzOTY1ODU=,Credit Card,P&C,Renters,Bank,P&C_Homeowners_Campaign_1,Mobile,45,35,21,18,Paid Display,142,77,Bank Credit Card
2025-02-08,NDQ3OTM5Mjg=,Credit Card,P&C,Consumer Loans,Bank,P&C_Homeowners_Campaign_2,Offline,49,38,24,10,Email,191,72,P&C Deposits
2025-04-30,MTQxODA4NzA=,Consumer Loans,Bank,Homeowners,Bank,Bank_Deposits_Campaign_2,Mobile,45,37,28,12,Direct Mail,163,77,P&C Consumer Loans
2025-03-15,ODg0MzM4NDM=,Consumer Loans,P&C,Renters,Bank,Bank_Deposits_Campaign_2,Internet,49,31,22,13,Paid Display,130,62,Bank Homeowners
2025-02-19,NDczNjA2ODU=,Renters,Bank,Homeowners,P&C,P&C_Renters_Campaign_2,Offline,48,31,28,16,Email,199,74,P&C Renters
2025-03-30,NjM4MzEzNzU=,Deposits,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_2,Internet,43,34,23,15,Paid Display,99,75,P&C Homeowners
2025-02-20,NzY5MzQ0MzM=,Credit Card,P&C,Renters,P&C,P&C_Renters_Campaign_1,Internet,49,32,28,19,Paid Social,190,63,Bank Consumer Loans
2025-04-23,MTM2NzI0ODA=,Credit Card,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Internet,46,31,25,11,Paid Search,166,61,Bank Auto Insurance
2025-03-27,NTk2ODA3MDg=,Renters,Bank,Credit Card,P&C,Bank_Consumer Loans_Campaign_2,Internet,43,39,27,11,Paid Social,131,60,P&C Consumer Loans
2025-03-25,NDQ0MTQ1Mjk=,Homeowners,P&C,Homeowners,Bank,P&C_Homeowners_Campaign_1,Internet,43,34,28,13,Direct Mail,133,80,P&C Credit Card
2025-03-12,MTIxMzg1NDI=,Consumer Loans,Bank,Auto Insurance,P&C,Bank_Credit Card_Campaign_1,Mobile,47,32,26,17,Email,176,63,Bank Deposits
2025-04-30,ODUzMDIwMDA=,Homeowners,P&C,Credit Card,Bank,P&C_Renters_Campaign_1,Offline,45,35,23,14,Paid Display,121,71,Bank Credit Card
2025-02-06,Nzk2MDI2ODE=,Renters,Bank,Deposits,P&C,Bank_Deposits_Campaign_1,Mobile,46,38,21,18,Direct Mail,127,77,P&C Auto Insurance
2025-03-05,MzMyNDY5MTE=,Credit Card,Bank,Consumer Loans,P&C,Bank_Consumer Loans_Campaign_1,Mobile,46,31,23,18,Paid Search,196,70,Bank Renters
2025-03-28,ODU5NDY2OTM=,Homeowners,P&C,Auto Insurance,Bank,Bank_Consumer Loans_Campaign_2,Internet,40,36,20,15,Paid Social,112,60,Bank Auto Insurance
2025-04-20,MzMyNDY5MTE=,Homeowners,P&C,Renters,P&C,P&C_Homeowners_Campaign_1,Offline,48,39,22,10,Email,187,80,Bank Homeowners
2025-03-12,NDczNjA2ODU=,Homeowners,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_1,Offline,45,37,21,10,Email,149,79,P&C Deposits
2025-05-04,MjczNDEwMTA=,Consumer Loans,P&C,Renters,Bank,P&C_Renters_Campaign_2,Offline,43,38,22,12,Direct Mail,156,72,P&C Credit Card
2025-04-20,MjQ1NDg3ODk=,Consumer Loans,P&C,Renters,P&C,Bank_Deposits_Campaign_2,Internet,45,35,20,16,Direct Mail,138,74,P&C Credit Card
2025-03-26,NDQ5MDI5NTU=,Consumer Loans,Bank,Homeowners,P&C,P&C_Auto Insurance_Campaign_2,Mobile,44,32,24,12,Paid Search,157,65,P&C Renters
2025-02-05,MzY5MTMxMzM=,Renters,P&C,Consumer Loans,Bank,P&C_Renters_Campaign_1,Mobile,44,31,29,11,Paid Search,179,79,P&C Consumer Loans
2025-03-21,OTYxNjg2Nzg=,Consumer Loans,Bank,Renters,P&C,Bank_Deposits_Campaign_1,Mobile,45,32,26,17,Paid Display,155,77,Bank Credit Card
2025-03-21,NDg2NTU1MTc=,Homeowners,P&C,Deposits,Bank,Bank_Deposits_Campaign_1,Offline,48,37,23,17,Paid Social,99,63,P&C Consumer Loans
2025-03-03,MzMyNDY5MTE=,Auto Insurance,P&C,Homeowners,P&C,P&C_Homeowners_Campaign_2,Mobile,46,33,26,10,Paid Search,155,67,P&C Homeowners
2025-02-27,OTk1NTQ2Mjg=,Renters,Bank,Credit Card,Bank,P&C_Homeowners_Campaign_1,Internet,43,38,20,12,Direct Mail,105,75,P&C Renters
2025-03-04,MzQ1MzI4NDU=,Credit Card,P&C,Deposits,Bank,P&C_Auto Insurance_Campaign_1,Offline,44,34,20,13,Email,87,63,Bank Credit Card
2025-03-24,MzMyNDY5MTE=,Consumer Loans,P&C,Credit Card,P&C,Bank_Deposits_Campaign_2,Internet,49,36,24,13,Direct Mail,143,77,Bank Consumer Loans
2025-03-22,MTMyNzI1NjE=,Renters,P&C,Auto Insurance,P&C,Bank_Deposits_Campaign_2,Offline,44,33,25,12,Paid Display,112,69,P&C Consumer Loans
2025-04-13,NzAxNzMwNjU=,Credit Card,Bank,Deposits,P&C,P&C_Homeowners_Campaign_2,Mobile,49,34,28,18,Paid Display,81,61,Bank Deposits
2025-03-18,NTk0MDc0MzU=,Deposits,Bank,Credit Card,Bank,P&C_Renters_Campaign_1,Internet,49,33,22,19,Paid Display,151,76,Bank Consumer Loans
2025-03-10,NjA2NTQ0MjA=,Credit Card,P&C,Credit Card,P&C,P&C_Renters_Campaign_2,Internet,48,37,22,16,Email,110,67,P&C Consumer Loans
2025-04-16,ODI3NTYzOTM=,Auto Insurance,P&C,Homeowners,P&C,Bank_Credit Card_Campaign_2,Mobile,43,30,28,19,Email,187,79,Bank Renters
2025-04-25,MTAxNzM4OTg=,Renters,P&C,Deposits,P&C,Bank_Consumer Loans_Campaign_1,Offline,41,31,25,15,Email,151,63,P&C Credit Card
2025-03-03,Njg4MzMxNTE=,Consumer Loans,P&C,Consumer Loans,P&C,P&C_Renters_Campaign_2,Internet,41,33,24,11,Paid Display,181,78,Bank Homeowners
2025-02-26,Njg4MzMxNTE=,Renters,P&C,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_1,Mobile,47,37,26,12,Paid Social,198,63,P&C Consumer Loans
2025-03-07,MzMyNDY5MTE=,Credit Card,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_2,Offline,41,34,28,17,Paid Display,176,64,P&C Credit Card
2025-03-04,MzE1MDgyMTQ=,Deposits,Bank,Credit Card,Bank,P&C_Renters_Campaign_1,Internet,40,30,20,19,Paid Social,146,68,Bank Credit Card
2025-03-29,MTM2NzI0ODA=,Credit Card,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_1,Internet,49,36,29,10,Paid Social,138,72,Bank Credit Card
2025-05-01,MjExMTc4NzU=,Renters,Bank,Deposits,Bank,P&C_Auto Insurance_Campaign_2,Mobile,46,39,29,15,Direct Mail,96,70,P&C Renters
2025-02-03,ODI3NTQyMjU=,Consumer Loans,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_1,Internet,41,39,21,19,Paid Social,143,60,P&C Homeowners
2025-02-28,Mjc1OTMwNDk=,Homeowners,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Internet,41,38,21,13,Paid Display,173,60,Bank Consumer Loans
2025-03-05,MTE4NzEwNjk=,Deposits,Bank,Auto Insurance,Bank,P&C_Renters_Campaign_2,Internet,44,34,24,19,Paid Search,86,71,Bank Credit Card
2025-02-13,NTA3MjQ2OTQ=,Credit Card,Bank,Consumer Loans,Bank,P&C_Renters_Campaign_2,Offline,44,37,23,12,Paid Display,160,69,Bank Auto Insurance
2025-02-09,MTU5OTAyNTk=,Consumer Loans,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_2,Offline,43,33,25,17,Direct Mail,187,69,P&C Deposits
2025-02-16,Mzk1MjY3NjU=,Auto Insurance,Bank,Consumer Loans,Bank,Bank_Consumer Loans_Campaign_2,Offline,45,32,28,19,Email,135,69,Bank Auto Insurance
2025-04-06,MjQ1NDg3ODk=,Credit Card,P&C,Renters,Bank,P&C_Homeowners_Campaign_2,Internet,42,31,29,10,Paid Search,129,79,Bank Credit Card
2025-02-21,ODgxMzMzMzU=,Homeowners,Bank,Homeowners,P&C,P&C_Auto Insurance_Campaign_2,Mobile,45,32,22,19,Direct Mail,151,68,P&C Deposits
2025-02-07,NjgwMTM0MTg=,Renters,P&C,Renters,Bank,P&C_Homeowners_Campaign_2,Offline,42,30,22,16,Paid Search,155,69,Bank Auto Insurance
2025-03-13,MjAxODIzMjM=,Consumer Loans,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Offline,46,31,27,14,Paid Display,98,66,P&C Renters
2025-03-21,MzMyNDY5MTE=,Renters,P&C,Consumer Loans,Bank,P&C_Renters_Campaign_2,Offline,46,32,29,12,Paid Search,164,66,P&C Credit Card
2025-03-11,MjQ1NDg3ODk=,Deposits,P&C,Auto Insurance,P&C,P&C_Auto Insurance_Campaign_1,Mobile,47,36,25,17,Paid Social,121,78,P&C Auto Insurance
2025-02-12,ODg0MzM4NDM=,Deposits,Bank,Auto Insurance,Bank,Bank_Credit Card_Campaign_1,Offline,41,35,22,19,Direct Mail,161,72,Bank Renters
2025-04-11,MTkyMTY5NzI=,Renters,P&C,Auto Insurance,P&C,Bank_Consumer Loans_Campaign_1,Internet,41,37,28,17,Paid Search,148,63,Bank Auto Insurance
2025-04-12,OTQ4NzY4Mzg=,Credit Card,Bank,Credit Card,P&C,P&C_Auto Insurance_Campaign_1,Offline,40,32,21,17,Paid Search,124,73,Bank Renters
2025-04-25,NjA3NTkzOTE=,Auto Insurance,P&C,Homeowners,Bank,Bank_Deposits_Campaign_2,Internet,42,33,28,17,Email,153,72,Bank Credit Card
2025-03-21,NjQxNTA2NDg=,Credit Card,Bank,Homeowners,P&C,Bank_Deposits_Campaign_2,Offline,42,33,24,13,Direct Mail,99,72,P&C Consumer Loans
2025-04-27,Njc0NTQzODg=,Auto Insurance,P&C,Renters,P&C,P&C_Homeowners_Campaign_2,Mobile,44,36,23,14,Paid Display,118,62,Bank Homeowners
2025-04-04,Mjc4MjkzMzI=,Consumer Loans,P&C,Credit Card,P&C,P&C_Renters_Campaign_2,Offline,44,31,29,10,Paid Social,184,75,P&C Deposits
2025-03-17,NjI2NjUxNTM=,Credit Card,P&C,Credit Card,Bank,P&C_Renters_Campaign_1,Internet,48,35,29,18,Paid Search,87,72,Bank Auto Insurance
2025-04-09,NzMxMzQyMjE=,Deposits,P&C,Homeowners,Bank,P&C_Auto Insurance_Campaign_1,Offline,49,39,20,10,Paid Social,165,60,Bank Auto Insurance
2025-03-11,ODgxMzMzMzU=,Homeowners,Bank,Deposits,Bank,P&C_Homeowners_Campaign_1,Offline,43,34,28,18,Direct Mail,111,67,Bank Renters
2025-02-22,Mzk3NTQxMjE=,Renters,P&C,Renters,P&C,Bank_Deposits_Campaign_1,Internet,46,32,20,18,Email,141,71,Bank Credit Card
2025-02-06,NTA3MjQ2OTQ=,Consumer Loans,P&C,Homeowners,Bank,P&C_Renters_Campaign_2,Mobile,48,30,25,17,Paid Search,132,71,Bank Homeowners
2025-03-30,MjExMTc4NzU=,Homeowners,P&C,Homeowners,P&C,P&C_Renters_Campaign_2,Internet,40,30,29,16,Paid Search,196,61,Bank Credit Card
2025-03-15,ODIzMDk4Mzk=,Consumer Loans,Bank,Auto Insurance,Bank,P&C_Renters_Campaign_2,Mobile,45,39,28,16,Paid Search,128,75,Bank Auto Insurance
2025-04-29,MTM0NDQxMjM=,Deposits,Bank,Homeowners,P&C,Bank_Consumer Loans_Campaign_1,Internet,40,36,29,12,Direct Mail,142,65,P&C Credit Card
2025-04-04,NDU5ODQzNDE=,Deposits,Bank,Deposits,Bank,Bank_Credit Card_Campaign_1,Internet,45,39,22,14,Paid Display,87,77,P&C Auto Insurance
2025-03-24,NTk2ODA3MDg=,Consumer Loans,Bank,Homeowners,Bank,Bank_Deposits_Campaign_2,Mobile,47,30,23,15,Paid Search,102,60,P&C Renters
2025-04-08,ODU5NDY2OTM=,Consumer Loans,P&C,Homeowners,Bank,Bank_Consumer Loans_Campaign_1,Offline,44,37,27,13,Paid Display,114,65,P&C Deposits
2025-03-26,NDY0MDQ5MjQ=,Deposits,P&C,Credit Card,P&C,P&C_Renters_Campaign_2,Offline,44,30,25,18,Paid Search,168,74,P&C Homeowners
2025-04-29,MTAxNzM4OTg=,Credit Card,P&C,Renters,Bank,P&C_Auto Insurance_Campaign_1,Mobile,49,32,22,14,Paid Social,135,64,Bank Consumer Loans
2025-02-21,MTEwNDU4MTY=,Consumer Loans,Bank,Credit Card,Bank,P&C_Auto Insurance_Campaign_1,Internet,44,37,26,15,Paid Search,109,78,Bank Credit Card
2025-04-22,MzAxNzIwMDc=,Deposits,P&C,Homeowners,P&C,P&C_Renters_Campaign_1,Internet,49,39,25,14,Paid Search,144,73,P&C Auto Insurance
2025-03-09,MTc5NzMxMTY=,Consumer Loans,Bank,Renters,Bank,P&C_Homeowners_Campaign_1,Mobile,47,37,21,15,Paid Search,166,80,P&C Credit Card
2025-03-19,MTE4NzEwNjk=,Homeowners,Bank,Deposits,Bank,P&C_Renters_Campaign_1,Internet,47,34,23,10,Email,102,73,Bank Deposits
2025-04-11,Nzk2MDI2ODE=,Consumer Loans,Bank,Deposits,P&C,Bank_Deposits_Campaign_1,Internet,42,32,25,14,Email,193,73,P&C Consumer Loans
2025-02-11,MTMyNzI1NjE=,Homeowners,Bank,Credit Card,P&C,Bank_Credit Card_Campaign_1,Internet,49,33,24,16,Email,152,69,Bank Homeowners
2025-02-05,MzQxOTk3MDY=,Consumer Loans,Bank,Renters,Bank,Bank_Consumer Loans_Campaign_2,Internet,41,35,22,15,Paid Search,169,60,Bank Auto Insurance
2025-04-03,MzE2NTE2MzU=,Homeowners,Bank,Deposits,P&C,Bank_Credit Card_Campaign_1,Internet,46,30,24,14,Direct Mail,82,80,Bank Auto Insurance
2025-04-02,NzEyMjY1Mjk=,Credit Card,Bank,Credit Card,Bank,Bank_Credit Card_Campaign_1,Mobile,47,37,29,19,Paid Social,125,76,P&C Deposits
2025-04-20,NzIzOTY1ODU=,Auto Insurance,Bank,Renters,P&C,Bank_Deposits_Campaign_1,Offline,47,35,29,15,Paid Social,156,71,Bank Renters
2025-03-27,NTMzMDc1MjI=,Renters,Bank,Deposits,P&C,Bank_Credit Card_Campaign_2,Mobile,44,38,26,14,Direct Mail,170,78,Bank Credit Card
2025-03-28,NjA3NTkzOTE=,Homeowners,P&C,Renters,Bank,Bank_Deposits_Campaign_1,Internet,49,34,27,12,Paid Display,100,72,Bank Consumer Loans
2025-02-21,MjQ1NDg3ODk=,Deposits,P&C,Homeowners,P&C,P&C_Renters_Campaign_2,Offline,41,35,22,16,Paid Display,197,73,Bank Consumer Loans
2025-02-24,MTM2NzI0ODA=,Credit Card,Bank,Homeowners,Bank,P&C_Homeowners_Campaign_2,Internet,44,31,20,14,Direct Mail,138,73,P&C Renters
2025-05-01,MzAxNzIwMDc=,Auto Insurance,Bank,Deposits,P&C,P&C_Auto Insurance_Campaign_1,Mobile,40,36,24,15,Direct Mail,119,61,P&C Deposits
2025-04-03,MTc4MjIwOTM=,Auto Insurance,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Internet,40,37,28,17,Paid Social,98,67,P&C Deposits
2025-02-22,MTM0NDQxMjM=,Credit Card,Bank,Auto Insurance,Bank,Bank_Deposits_Campaign_2,Internet,43,36,23,15,Paid Social,123,67,Bank Consumer Loans
2025-02-28,ODIxOTE0NzA=,Consumer Loans,Bank,Consumer Loans,Bank,Bank_Deposits_Campaign_1,Internet,40,34,22,18,Direct Mail,86,75,Bank Renters
2025-02-04,MTEwNDU4MTY=,Auto Insurance,Bank,Auto Insurance,Bank,Bank_Deposits_Campaign_1,Offline,45,33,21,13,Paid Social,121,68,Bank Homeowners
2025-02-06,MzY3ODc0OTE=,Auto Insurance,P&C,Consumer Loans,Bank,Bank_Credit Card_Campaign_2,Mobile,45,37,28,11,Paid Social,99,79,Bank Auto Insurance
2025-03-30,OTUyMTE4MTg=,Consumer Loans,P&C,Consumer Loans,Bank,P&C_Renters_Campaign_1,Internet,43,37,25,11,Paid Social,129,60,Bank Homeowners
2025-02-23,ODI3NTYzOTM=,Credit Card,Bank,Auto Insurance,Bank,Bank_Deposits_Campaign_2,Offline,48,37,20,10,Direct Mail,174,64,P&C Consumer Loans
2025-03-16,MTAxNzM4OTg=,Auto Insurance,Bank,Auto Insurance,Bank,Bank_Consumer Loans_Campaign_1,Offline,40,32,27,11,Paid Search,159,62,Bank Homeowners
2025-04-16,NzIzOTY1ODU=,Auto Insurance,Bank,Deposits,Bank,Bank_Credit Card_Campaign_2,Offline,47,30,27,18,Paid Search,137,66,Bank Consumer Loans
2025-04-09,NDY0MDQ5MjQ=,Consumer Loans,P&C,Renters,P&C,P&C_Homeowners_Campaign_1,Internet,44,34,26,14,Paid Search,95,79,Bank Credit Card
2025-04-19,ODI3NTQyMjU=,Consumer Loans,Bank,Deposits,Bank,Bank_Credit Card_Campaign_2,Offline,46,35,23,19,Direct Mail,83,78,P&C Deposits
2025-03-10,ODU5NDY2OTM=,Auto Insurance,P&C,Consumer Loans,P&C,P&C_Auto Insurance_Campaign_1,Internet,41,35,23,17,Paid Display,158,67,Bank Homeowners
2025-04-10,ODIzMDk4Mzk=,Consumer Loans,P&C,Credit Card,Bank,Bank_Consumer Loans_Campaign_1,Offline,41,37,20,15,Paid Display,96,75,P&C Consumer Loans
2025-02-28,NDQ0MTQ1Mjk=,Renters,Bank,Renters,P&C,Bank_Consumer Loans_Campaign_1,Mobile,42,30,20,19,Email,121,75,Bank Credit Card
2025-04-20,NzcyNTc1MzQ=,Credit Card,P&C,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_2,Offline,41,33,27,18,Email,112,64,Bank Homeowners
2025-04-03,OTg5MTIzMjM=,Credit Card,Bank,Credit Card,P&C,P&C_Renters_Campaign_1,Mobile,43,39,23,12,Paid Display,96,69,P&C Consumer Loans
2025-04-29,MTEwNDU4MTY=,Deposits,Bank,Consumer Loans,P&C,P&C_Renters_Campaign_2,Internet,44,30,24,19,Paid Display,178,62,Bank Credit Card
2025-05-01,NjgwMTM0MTg=,Homeowners,P&C,Homeowners,P&C,Bank_Credit Card_Campaign_1,Offline,40,37,29,19,Paid Display,164,71,Bank Deposits
2025-03-24,NDU5NTI4MzQ=,Auto Insurance,Bank,Consumer Loans,P&C,P&C_Homeowners_Campaign_2,Offline,40,30,21,14,Paid Search,149,77,P&C Consumer Loans
2025-03-18,MTM0NDQxMjM=,Auto Insurance,Bank,Auto Insurance,P&C,P&C_Renters_Campaign_2,Mobile,44,35,26,16,Email,112,66,Bank Auto Insurance
2025-02-19,ODMzMzg0Nzk=,Homeowners,P&C,Renters,P&C,P&C_Homeowners_Campaign_1,Mobile,45,38,21,14,Paid Social,101,67,Bank Renters
2025-04-29,OTQ4NzY4Mzg=,Deposits,P&C,Renters,P&C,P&C_Auto Insurance_Campaign_1,Internet,47,36,24,12,Paid Search,189,60,P&C Consumer Loans
2025-03-19,NjM4MzEzNzU=,Homeowners,P&C,Consumer Loans,Bank,P&C_Auto Insurance_Campaign_2,Internet,46,30,29,11,Paid Search,160,64,P&C Auto Insurance
2025-03-02,NDQwNTAzMjA=,Renters,P&C,Consumer Loans,P&C,Bank_Deposits_Campaign_2,Offline,44,32,28,19,Paid Search,112,74,P&C Auto Insurance
2025-03-19,ODI3NTYzOTM=,Deposits,P&C,Homeowners,P&C,P&C_Auto Insurance_Campaign_1,Internet,40,31,23,16,Direct Mail,85,67,Bank Auto Insurance
2025-03-17,NzMxMzQyMjE=,Deposits,P&C,Consumer Loans,P&C,Bank_Credit Card_Campaign_1,Mobile,49,35,27,10,Direct Mail,128,80,P&C Auto Insurance
